k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F
3.0,0.0251,0.01,0.2,300.0,0,5000,0.042518313974142075,432.3229675292969,0.30555254897716205,0.01
3.0,0.0251,0.01,0.2,300.0,0,10000,0.06967274844646454,421.59173583984375,0.42482952700508714,0.01
3.0,0.0251,0.01,0.2,300.0,0,15000,0.17325012385845184,436.1897888183594,0.7168524732113866,0.01
3.0,0.0251,0.01,0.2,300.0,0,20000,0.06037355586886406,439.0362548828125,0.8917631778330988,0.01
3.0,0.0251,0.01,0.2,300.0,0,25000,0.403981477022171,436.2102966308594,1.0,0.01
1.0,0.0251,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,0.3162
1.0,0.0251,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,0.3162
1.0,0.0251,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,0.3162
1.0,0.0251,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,0.3162
1.0,0.0251,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,0.3162
1.0,0.0251,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,0.3162
1.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,0.1
1.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,0.1
1.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,0.1
1.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,0.1
1.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,0.1
1.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,0.1
3.0,0.1585,100.0,2000.0,0.03,0,1,nan,nan,nan,100.0
3.0,0.1585,100.0,2000.0,0.03,0,5000,nan,nan,nan,100.0
3.0,0.1585,100.0,2000.0,0.03,0,10000,nan,nan,nan,100.0
3.0,0.1585,100.0,2000.0,0.03,0,15000,nan,nan,nan,100.0
3.0,0.1585,100.0,2000.0,0.03,0,20000,nan,nan,nan,100.0
3.0,0.1585,100.0,2000.0,0.03,0,25000,nan,nan,nan,100.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,10.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,10.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,10.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,10.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,10.0
3.0,0.3981,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,10.0
1.0,0.0251,0.01,0.2,300.0,0,1,0.017362644895911217,455.34539794921875,0.27842054983547393,0.1
1.0,0.0251,0.01,0.2,300.0,0,5000,0.03194941580295563,424.331787109375,0.30495701093302197,0.1
1.0,0.0251,0.01,0.2,300.0,0,10000,0.059954121708869934,420.5953063964844,0.4643880692070905,0.1
1.0,0.0251,0.01,0.2,300.0,0,15000,0.13230866193771362,429.6090087890625,0.7104341365035559,0.1
1.0,0.0251,0.01,0.2,300.0,0,20000,0.06369053572416306,438.7501220703125,0.8738987368644517,0.1
1.0,0.0251,0.01,0.2,300.0,0,25000,0.08909399062395096,436.7144470214844,1.0,0.1
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,1,0.017448946833610535,457.0907897949219,0.26447700859019707,0.0316
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,5000,0.22925426065921783,424.8255615234375,0.4849924204143507,0.0316
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,10000,0.2647908926010132,436.5389099121094,0.6925720060636685,0.0316
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,15000,0.3150424063205719,444.0580139160156,0.8787266296109146,0.0316
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,20000,0.34611645340919495,450.2564697265625,0.9567458312278929,0.0316
1.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,25000,0.21015664935112,446.5450439453125,1.0,0.0316
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,1,0.03167179226875305,458.4540100097656,0.5537291966303678,1.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,5000,0.23050568997859955,373.3180236816406,1.0,1.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,10000,0.2488456666469574,411.3681640625,0.7682350523936716,1.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,15000,0.12994125485420227,427.55126953125,0.7123484692829258,1.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,20000,0.09618467092514038,439.58917236328125,0.6819395931785495,1.0
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,25000,0.07552094757556915,447.5107116699219,0.6687898089171974,1.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,1,0.02247212640941143,457.2628173828125,0.48289773723908086,1.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,5000,0.16642850637435913,387.9166259765625,0.8021399754429047,1.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,10000,0.22876815497875214,386.06005859375,0.8540606911068234,1.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,15000,0.23057016730308533,409.94110107421875,0.8954569373794071,1.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,20000,0.23981685936450958,423.6942138671875,0.9498333625679706,1.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,25000,0.2043079435825348,435.2645263671875,1.0,1.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,100.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,100.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,100.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,100.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,100.0
3.0,0.1585,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,100.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,1,0.04970487207174301,458.00579833984375,0.4400861405937548,1.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,5000,0.14020642638206482,398.9192810058594,1.0,1.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,10000,0.15239045023918152,423.4845275878906,0.8191047531149054,1.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,15000,0.09736020863056183,435.1231689453125,0.7295800646054453,1.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,20000,0.07148896902799606,441.322509765625,0.6723580987540378,1.0
3.0,1.0,0.3981,7.962,7.535795026375283,0,25000,0.0665324479341507,445.4624328613281,0.6372865712967236,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,1.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,1.0
1.0,0.01,15.849,316.98,0.1892863903085368,0,1,0.01506796944886446,456.5106201171875,0.244763057443441,0.01
1.0,0.01,15.849,316.98,0.1892863903085368,0,5000,0.19864515960216522,413.5567321777344,0.4160692672935481,0.01
1.0,0.01,15.849,316.98,0.1892863903085368,0,10000,0.2837248742580414,440.4214782714844,0.6221953263197095,0.01
1.0,0.01,15.849,316.98,0.1892863903085368,0,15000,0.3769490122795105,458.1103210449219,0.8171492412252118,0.01
1.0,0.01,15.849,316.98,0.1892863903085368,0,20000,0.3586398661136627,444.9869689941406,0.9338981472861,0.01
1.0,0.01,15.849,316.98,0.1892863903085368,0,25000,0.40973222255706787,451.7580261230469,1.0,0.01
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,1,0.031797416508197784,457.6194152832031,0.5515254960529123,0.1
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,5000,0.270465224981308,375.1468505859375,1.0,0.1
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,10000,0.2810066342353821,411.9111328125,0.7802432259441007,0.1
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,15000,0.14980949461460114,427.56689453125,0.7341583102197567,0.1
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,20000,0.09612137824296951,439.8753967285156,0.7102624279923192,0.1
3.0,0.3981,2.51189,50.23780000000001,1.19431981496005,0,25000,0.07921643555164337,447.4303283691406,0.6936206528696395,0.1
3.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,0.01
3.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,0.01
3.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,0.01
3.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,0.01
3.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,0.01
3.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,0.01
3.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,100.0
3.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,100.0
3.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,100.0
3.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,100.0
3.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,100.0
3.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,100.0
1.0,0.0251,15.849,316.98,0.1892863903085368,0,1,0.01612265780568123,457.8363952636719,0.2714213454729388,0.01
1.0,0.0251,15.849,316.98,0.1892863903085368,0,5000,0.2959001064300537,432.27691650390625,0.5032878098128477,0.01
1.0,0.0251,15.849,316.98,0.1892863903085368,0,10000,0.2507336437702179,432.2960205078125,0.6787051087506323,0.01
1.0,0.0251,15.849,316.98,0.1892863903085368,0,15000,0.33176693320274353,440.838134765625,0.8735457764289327,0.01
1.0,0.0251,15.849,316.98,0.1892863903085368,0,20000,0.2844514846801758,459.602294921875,0.9581183611532625,0.01
1.0,0.0251,15.849,316.98,0.1892863903085368,0,25000,0.21894757449626923,437.8635559082031,1.0,0.01
3.0,0.3981,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,100.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,100.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,100.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,100.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,100.0
3.0,0.3981,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,100.0
1.0,0.0251,100.0,2000.0,0.03,0,1,nan,nan,nan,0.3162
1.0,0.0251,100.0,2000.0,0.03,0,5000,nan,nan,nan,0.3162
1.0,0.0251,100.0,2000.0,0.03,0,10000,nan,nan,nan,0.3162
1.0,0.0251,100.0,2000.0,0.03,0,15000,nan,nan,nan,0.3162
1.0,0.0251,100.0,2000.0,0.03,0,20000,nan,nan,nan,0.3162
1.0,0.0251,100.0,2000.0,0.03,0,25000,nan,nan,nan,0.3162
3.0,0.0631,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,100.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,100.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,100.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,100.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,100.0
3.0,0.0631,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,100.0
3.0,0.1585,0.0631,1.262,47.543581616481774,0,1,0.023139560595154762,457.3245544433594,0.4843268708099293,0.1
3.0,0.1585,0.0631,1.262,47.543581616481774,0,5000,0.18751730024814606,395.97406005859375,0.8017756840007247,0.1
3.0,0.1585,0.0631,1.262,47.543581616481774,0,10000,0.30993396043777466,388.2126159667969,0.8796883493386483,0.1
3.0,0.1585,0.0631,1.262,47.543581616481774,0,15000,0.2609649896621704,410.86285400390625,0.9220873346620765,0.1
3.0,0.1585,0.0631,1.262,47.543581616481774,0,20000,0.2739170789718628,423.6720886230469,0.9626743975357854,0.1
3.0,0.1585,0.0631,1.262,47.543581616481774,0,25000,0.1829141080379486,433.9276123046875,1.0,0.1
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,10.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,10.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,10.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,10.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,10.0
3.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,100.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,100.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,100.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,100.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,100.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,100.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,10.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,10.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,10.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,10.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,10.0
3.0,0.01,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,10.0
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,1,0.015116330236196518,456.2334289550781,0.2878529086707525,0.1
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,5000,0.2390865683555603,424.84521484375,0.48960112528885763,0.1
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,10000,0.3086191713809967,444.23028564453125,0.7204862855420476,0.1
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,15000,0.28208664059638977,448.2362365722656,0.8675776147895107,0.1
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,20000,0.2744157314300537,434.84063720703125,0.9531799457450015,0.1
3.0,0.0251,2.51189,50.23780000000001,1.19431981496005,0,25000,0.22786937654018402,440.2550354003906,1.0,0.1
3.0,0.1585,100.0,2000.0,0.03,0,1,nan,nan,nan,10.0
3.0,0.1585,100.0,2000.0,0.03,0,5000,nan,nan,nan,10.0
3.0,0.1585,100.0,2000.0,0.03,0,10000,nan,nan,nan,10.0
3.0,0.1585,100.0,2000.0,0.03,0,15000,nan,nan,nan,10.0
3.0,0.1585,100.0,2000.0,0.03,0,20000,nan,nan,nan,10.0
3.0,0.1585,100.0,2000.0,0.03,0,25000,nan,nan,nan,10.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,1,0.04880831018090248,458.5096130371094,0.44084983099951713,0.1
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,5000,0.17302705347537994,403.3467102050781,1.0,0.1
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,10000,0.13111957907676697,426.38055419921875,0.8274585546434895,0.1
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,15000,0.08583684265613556,436.5016784667969,0.7530983421857396,0.1
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,20000,0.07517100870609283,442.1990661621094,0.7028810558506358,0.1
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,25000,0.06681164354085922,445.9552001953125,0.6636085626911316,0.1
1.0,0.01,0.01,0.2,300.0,0,1,nan,nan,nan,0.0316
1.0,0.01,0.01,0.2,300.0,0,5000,nan,nan,nan,0.0316
1.0,0.01,0.01,0.2,300.0,0,10000,nan,nan,nan,0.0316
1.0,0.01,0.01,0.2,300.0,0,15000,nan,nan,nan,0.0316
1.0,0.01,0.01,0.2,300.0,0,20000,nan,nan,nan,0.0316
1.0,0.01,0.01,0.2,300.0,0,25000,nan,nan,nan,0.0316
3.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,1.0
3.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,1.0
3.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,1.0
3.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,1.0
3.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,1.0
3.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,1.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,100.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,100.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,100.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,100.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,100.0
3.0,1.0,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,100.0
3.0,1.0,0.01,0.2,300.0,0,1,0.04826784506440163,457.16876220703125,0.4984138831871618,0.01
3.0,1.0,0.01,0.2,300.0,0,5000,0.11208134889602661,428.0516662597656,0.9261056167195372,0.01
3.0,1.0,0.01,0.2,300.0,0,10000,0.16613197326660156,422.427001953125,1.0,0.01
3.0,1.0,0.01,0.2,300.0,0,15000,0.15583615005016327,425.6320495605469,0.9735025191267027,0.01
3.0,1.0,0.01,0.2,300.0,0,20000,0.14893658459186554,432.8498229980469,0.921627169247994,0.01
3.0,1.0,0.01,0.2,300.0,0,25000,0.16736705601215363,437.2225646972656,0.8872924052994962,0.01
3.0,0.0251,0.0631,1.262,47.543581616481774,0,1,nan,nan,nan,1.0
3.0,0.0251,0.0631,1.262,47.543581616481774,0,5000,nan,nan,nan,1.0
3.0,0.0251,0.0631,1.262,47.543581616481774,0,10000,nan,nan,nan,1.0
3.0,0.0251,0.0631,1.262,47.543581616481774,0,15000,nan,nan,nan,1.0
3.0,0.0251,0.0631,1.262,47.543581616481774,0,20000,nan,nan,nan,1.0
3.0,0.0251,0.0631,1.262,47.543581616481774,0,25000,nan,nan,nan,1.0
3.0,0.3981,0.01,0.2,300.0,0,1,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,5000,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,10000,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,15000,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,20000,nan,nan,nan,100.0
3.0,0.3981,0.01,0.2,300.0,0,25000,nan,nan,nan,100.0
3.0,0.0251,0.3981,7.962,7.535795026375283,0,1,0.016741154715418816,456.8431091308594,0.27013643254168773,0.1
3.0,0.0251,0.3981,7.962,7.535795026375283,0,5000,0.24253186583518982,423.4219970703125,0.5482566953006569,0.1
3.0,0.0251,0.3981,7.962,7.535795026375283,0,10000,0.298894464969635,436.9748229980469,0.6707427993936331,0.1
3.0,0.0251,0.3981,7.962,7.535795026375283,0,15000,0.39525681734085083,445.0962829589844,0.8668014148559878,0.1
3.0,0.0251,0.3981,7.962,7.535795026375283,0,20000,0.29760199785232544,445.6495056152344,0.9440121273370389,0.1
3.0,0.0251,0.3981,7.962,7.535795026375283,0,25000,0.2883063554763794,456.5562744140625,1.0,0.1
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,1,0.015812363475561142,456.913330078125,0.24715338245144006,0.0316
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,5000,0.2110505998134613,436.71502685546875,0.4103913501100373,0.0316
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,10000,0.32286038994789124,431.8251953125,0.6000382738493925,0.0316
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,15000,0.31332963705062866,452.83642578125,0.7875801358721654,0.0316
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,20000,0.3958233594894409,427.44195556640625,0.9446942876279781,0.0316
1.0,0.01,2.51189,50.23780000000001,1.19431981496005,0,25000,0.29053178429603577,453.5013427734375,1.0,0.0316
3.0,1.0,0.0631,1.262,47.543581616481774,0,1,0.05072615295648575,455.8305358886719,0.38753146749592776,0.01
3.0,1.0,0.0631,1.262,47.543581616481774,0,5000,0.12833353877067566,401.9014587402344,1.0,0.01
3.0,1.0,0.0631,1.262,47.543581616481774,0,10000,0.16353586316108704,415.96728515625,0.8456982082037613,0.01
3.0,1.0,0.0631,1.262,47.543581616481774,0,15000,0.12333496659994125,428.5765686035156,0.7503331852509996,0.01
3.0,1.0,0.0631,1.262,47.543581616481774,0,20000,0.08590064197778702,435.7999267578125,0.6952465570857397,0.01
3.0,1.0,0.0631,1.262,47.543581616481774,0,25000,0.07234204560518265,440.5695495605469,0.6525988449577965,0.01
3.0,1.0,15.849,316.98,0.1892863903085368,0,1,0.05080145224928856,457.6368103027344,0.42066362635634535,1.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,5000,0.17368397116661072,404.0517578125,1.0,1.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,10000,0.14427825808525085,426.5787658691406,0.819468469885202,1.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,15000,0.08333398401737213,436.7236633300781,0.7358075169051738,1.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,20000,0.07306254655122757,442.1242370605469,0.6895738323635792,1.0
3.0,1.0,15.849,316.98,0.1892863903085368,0,25000,0.06355001777410507,445.9596252441406,0.6452272369869476,1.0
1.0,0.01,0.3981,7.962,7.535795026375283,0,1,0.015061933547258377,455.4634094238281,0.2564749883122955,0.0316
1.0,0.01,0.3981,7.962,7.535795026375283,0,5000,0.1919037252664566,415.4363098144531,0.41841982234689107,0.0316
1.0,0.01,0.3981,7.962,7.535795026375283,0,10000,0.30569007992744446,425.5165710449219,0.5870967741935483,0.0316
1.0,0.01,0.3981,7.962,7.535795026375283,0,15000,0.2910258173942566,435.6181945800781,0.7858812529219261,0.0316
1.0,0.01,0.3981,7.962,7.535795026375283,0,20000,0.43976011872291565,435.0467529296875,0.9218326320710613,0.0316
1.0,0.01,0.3981,7.962,7.535795026375283,0,25000,0.24779491126537323,417.0936279296875,1.0,0.0316
3.0,0.0251,0.3981,7.962,7.535795026375283,0,1,0.01661265455186367,456.3599853515625,0.27554242640317816,0.01
3.0,0.0251,0.3981,7.962,7.535795026375283,0,5000,0.2576357424259186,438.67926025390625,0.5738005500662117,0.01
3.0,0.0251,0.3981,7.962,7.535795026375283,0,10000,0.312450110912323,436.7618408203125,0.6852398899867577,0.01
3.0,0.0251,0.3981,7.962,7.535795026375283,0,15000,0.3875265121459961,438.56158447265625,0.8647244575735968,0.01
3.0,0.0251,0.3981,7.962,7.535795026375283,0,20000,0.3539094030857086,476.4025573730469,0.9454008352857288,0.01
3.0,0.0251,0.3981,7.962,7.535795026375283,0,25000,0.21923591196537018,425.0537414550781,1.0,0.01
3.0,0.0631,2.51189,50.23780000000001,1.19431981496005,0,1,nan,nan,nan,100.0
3.0,0.0631,2.51189,50.23780000000001,1.19431981496005,0,5000,nan,nan,nan,100.0
3.0,0.0631,2.51189,50.23780000000001,1.19431981496005,0,10000,nan,nan,nan,100.0
3.0,0.0631,2.51189,50.23780000000001,1.19431981496005,0,15000,nan,nan,nan,100.0
3.0,0.0631,2.51189,50.23780000000001,1.19431981496005,0,20000,nan,nan,nan,100.0
3.0,0.0631,2.51189,50.23780000000001,1.19431981496005,0,25000,nan,nan,nan,100.0
1.0,0.01,15.849,316.98,0.1892863903085368,0,1,nan,nan,nan,0.3162
1.0,0.01,15.849,316.98,0.1892863903085368,0,5000,nan,nan,nan,0.3162
1.0,0.01,15.849,316.98,0.1892863903085368,0,10000,nan,nan,nan,0.3162
1.0,0.01,15.849,316.98,0.1892863903085368,0,15000,nan,nan,nan,0.3162
1.0,0.01,15.849,316.98,0.1892863903085368,0,20000,nan,nan,nan,0.3162
1.0,0.01,15.849,316.98,0.1892863903085368,0,25000,nan,nan,nan,0.3162
3.0,0.1585,0.01,0.2,300.0,0,1,nan,nan,nan,10.0
3.0,0.1585,0.01,0.2,300.0,0,5000,nan,nan,nan,10.0
3.0,0.1585,0.01,0.2,300.0,0,10000,nan,nan,nan,10.0
3.0,0.1585,0.01,0.2,300.0,0,15000,nan,nan,nan,10.0
3.0,0.1585,0.01,0.2,300.0,0,20000,nan,nan,nan,10.0
3.0,0.1585,0.01,0.2,300.0,0,25000,nan,nan,nan,10.0
3.0,1.0,0.0631,1.262,47.543581616481774,0,1,0.04921016842126846,456.23138427734375,0.3812584068151248,10.0
3.0,1.0,0.0631,1.262,47.543581616481774,0,5000,0.1737876832485199,402.4454650878906,1.0,10.0
3.0,1.0,0.0631,1.262,47.543581616481774,0,10000,0.15056642889976501,416.3078308105469,0.8358989687640114,10.0
3.0,1.0,0.0631,1.262,47.543581616481774,0,15000,0.1242268830537796,428.9214172363281,0.7551935435659841,10.0
3.0,1.0,0.0631,1.262,47.543581616481774,0,20000,0.09803363680839539,436.61492919921875,0.702286653713944,10.0
3.0,1.0,0.0631,1.262,47.543581616481774,0,25000,0.0670510083436966,441.4296875,0.6571513973994919,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,1,nan,nan,nan,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,5000,nan,nan,nan,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,10000,nan,nan,nan,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,15000,nan,nan,nan,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,20000,nan,nan,nan,10.0
3.0,0.1585,0.3981,7.962,7.535795026375283,0,25000,nan,nan,nan,10.0
3.0,0.01,100.0,2000.0,0.03,0,1,nan,nan,nan,0.1
3.0,0.01,100.0,2000.0,0.03,0,5000,nan,nan,nan,0.1
3.0,0.01,100.0,2000.0,0.03,0,10000,nan,nan,nan,0.1
3.0,0.01,100.0,2000.0,0.03,0,15000,nan,nan,nan,0.1
3.0,0.01,100.0,2000.0,0.03,0,20000,nan,nan,nan,0.1
3.0,0.01,100.0,2000.0,0.03,0,25000,nan,nan,nan,0.1
3.0,0.0251,0.01,0.2,300.0,0,1,nan,nan,nan,10.0
3.0,0.0251,0.01,0.2,300.0,0,5000,nan,nan,nan,10.0
3.0,0.0251,0.01,0.2,300.0,0,10000,nan,nan,nan,10.0
3.0,0.0251,0.01,0.2,300.0,0,15000,nan,nan,nan,10.0
3.0,0.0251,0.01,0.2,300.0,0,20000,nan,nan,nan,10.0
3.0,0.0251,0.01,0.2,300.0,0,25000,nan,nan,nan,10.0
