k,D,alphabeta,alpha,beta,epsilon,t,hondadelta,sos_dist,area_diff,F,localization,adj_arrangement,adj_diffmag
3.0,0.5,0.06,1.2,50.0,0,45000,0.07526630163192749,3.2444641029982217,0.06431188851289983,1.2,0.21891455031706566,0.1621182717925181,0.5061873008513151
3.0,0.5,0.06,1.2,50.0,0,50000,0.06831023097038269,3.245747201002615,0.06374157912614635,1.2,0.22118701527489457,0.16179149713655325,0.5115251621043159
3.0,0.06,15.0,300.0,0.2,0,1,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,5000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,10000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,15000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,20000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,25000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,30000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,35000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,40000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,45000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.06,15.0,300.0,0.2,0,50000,nan,nan,nan,0.19,nan,nan,nan
3.0,0.12,0.06,1.2,50.0,0,5000,0.16305793821811676,3.085383411586622,0.07982430383259426,0.48,0.07741444891716723,0.09567988196488428,1.5614739300964902
3.0,0.12,0.06,1.2,50.0,0,10000,0.3037348985671997,3.046333109254159,0.0957549460359079,0.48,0.12512388030748228,0.15074792704199272,1.0575647728767017
3.0,0.12,0.06,1.2,50.0,0,15000,0.26926931738853455,3.1215311587745003,0.09685754418363128,0.48,0.18982980972424385,0.14870511382349694,0.9193086331916935
3.0,0.12,0.06,1.2,50.0,0,20000,0.2630321979522705,3.1684685193252924,0.09647733792579562,0.48,0.26062018236631784,0.15013079575519112,0.8250742065396265
3.0,0.12,0.06,1.2,50.0,0,25000,0.19383838772773743,3.199595230368289,0.09662942042892989,0.48,0.32645814614263396,0.14292647422119065,0.7803224480465848
3.0,0.12,0.06,1.2,50.0,0,30000,0.21306125819683075,3.2196849176126476,0.0970476473125491,0.48,0.38250234473876243,0.13871924866785942,0.7550212558018662
3.0,0.12,0.06,1.2,50.0,0,35000,0.13249826431274414,3.2378086936198938,0.0981122248344889,0.48,0.42799835965398414,0.13676817486184922,0.727285626648618
3.0,0.12,0.06,1.2,50.0,0,40000,0.13109709322452545,3.251051169161519,0.09875857547280951,0.48,0.46415181045276405,0.1352024784285006,0.6870176665305809
3.0,0.12,0.06,1.2,50.0,0,45000,0.1287204921245575,3.264196141374115,0.09989919424631646,0.48,0.4923940851234784,0.13438855817528073,0.6736598442290317
3.0,0.12,0.06,1.2,50.0,0,50000,0.10325344651937485,3.2776850280353145,0.1005075242588535,0.48,0.5144636930871705,0.1344156535185787,0.6650306694501544
3.0,1.0,0.55,11.0,5.454545454545454,0,5000,0.16103270649909973,3.0922790323482348,0.1252209310181706,1.2,0.10397433801821289,0.162502042989133,0.8078121043267893
3.0,1.0,0.55,11.0,5.454545454545454,0,10000,0.13764239847660065,3.177000305563278,0.10818769066713357,1.2,0.13480376389790127,0.16723514439546527,0.666648441025455
3.0,1.0,0.55,11.0,5.454545454545454,0,15000,0.08894076943397522,3.2131880613536707,0.10206636991597966,1.2,0.1457005225588765,0.16747145485545786,0.6264595291108116
3.0,1.0,0.55,11.0,5.454545454545454,0,20000,0.0905969887971878,3.2262081428575553,0.09989919424631646,1.2,0.1500008669559585,0.16719658811774352,0.6144154702271004
3.0,1.0,0.55,11.0,5.454545454545454,0,25000,0.08804018795490265,3.232565891553569,0.09837836921497387,1.2,0.15180925705250983,0.16537763066527691,0.6088486319759118
3.0,1.0,0.55,11.0,5.454545454545454,0,30000,0.07241939753293991,3.2335562039840213,0.09780805982822038,1.2,0.15259994958977502,0.16573088251831888,0.6068247926375782
3.0,1.0,0.55,11.0,5.454545454545454,0,35000,0.08283322304487228,3.2347216743410243,0.09754191544773544,1.2,0.15294930564472467,0.16565325939764913,0.6083784939515307
3.0,1.0,0.55,11.0,5.454545454545454,0,40000,0.08161171525716782,3.2346636869294487,0.09735181231881761,1.2,0.15309715044431604,0.16611826232152963,0.6058972518203845
3.0,1.0,0.55,11.0,5.454545454545454,0,45000,0.07856462150812149,3.2347655093729455,0.09719972981568335,1.2,0.15314869072941317,0.1659074750144616,0.6049421181157961
3.0,1.0,0.55,11.0,5.454545454545454,0,50000,0.07934422045946121,3.234520784942057,0.09708566793833266,1.2,0.15315236800184792,0.16516244606178498,0.603763371462267
3.0,1.0,5.0,100.0,0.6,0,5000,0.1668432354927063,3.1031412052391687,0.12560113727600625,0.08,0.11123812772870353,0.16478434749976031,0.7205340223482136
3.0,1.0,5.0,100.0,0.6,0,10000,0.13504956662654877,3.1857196464200817,0.1102027838336625,0.08,0.13552166005697902,0.16827271468473431,0.6501980663848107
3.0,1.0,5.0,100.0,0.6,0,15000,0.1121102124452591,3.21724202203146,0.10415750433407571,0.08,0.1441125059331444,0.16563552749685667,0.6244051528714412
3.0,1.0,5.0,100.0,0.6,0,20000,0.09054327756166458,3.2317195746395186,0.10149606052922618,0.08,0.14764452862492589,0.16509586718352803,0.6147699856403447
3.0,1.0,5.0,100.0,0.6,0,25000,0.09956369549036026,3.2379657028547952,0.10001325612366715,0.08,0.14922852731611888,0.16469026960209626,0.6113565058428129
3.0,1.0,5.0,100.0,0.6,0,30000,0.07585236430168152,3.24154485072248,0.0995189879884808,0.08,0.14998520298709128,0.16522616851280192,0.6099197615549681
3.0,1.0,5.0,100.0,0.6,0,35000,0.07527995854616165,3.2419769711988295,0.09929086423377942,0.08,0.15036090073698333,0.1648597166867449,0.6033139028868255
3.0,1.0,5.0,100.0,0.6,0,40000,0.07263963669538498,3.242539077874242,0.09875857547280951,0.08,0.15055220112786752,0.16453681913542836,0.6023444439356875
3.0,1.0,5.0,100.0,0.6,0,45000,0.07262803614139557,3.2423656467366473,0.09864451359545882,0.08,0.1506486094621439,0.16454974307832199,0.6032658425718147
3.0,1.0,5.0,100.0,0.6,0,50000,0.07217852771282196,3.2426482279901725,0.0985304517181081,0.08,0.15069390743875216,0.16457783137377427,0.6044707912151793
3.0,0.12,1.6,32.0,1.875,0,5000,0.22812603414058685,2.9871151254710986,0.0848430264360248,0.08,0.13462423962562003,0.15025721342217666,1.0077932710445414
3.0,0.12,1.6,32.0,1.875,0,10000,0.3022724986076355,3.042540718960704,0.10183824616127825,0.08,0.2059683979383334,0.1483634654698308,0.9207180398475198
3.0,0.12,1.6,32.0,1.875,0,15000,0.26346710324287415,3.1359089317941136,0.10567832936541831,0.08,0.2769724082894897,0.14635213663883812,0.8504486662811381
3.0,0.12,1.6,32.0,1.875,0,20000,0.25454795360565186,3.179521175123435,0.10700905126784307,0.08,0.3373601020818698,0.14283355457166552,0.8101121156942706
3.0,0.12,1.6,32.0,1.875,0,25000,0.15283243358135223,3.206833442196656,0.10852987629918566,0.08,0.3831277627212143,0.13775589813749992,0.7830175793509865
3.0,0.12,1.6,32.0,1.875,0,30000,0.16841654479503632,3.2253202334538784,0.10978455695004329,0.08,0.4166425780541455,0.13554371667533005,0.7724771602648102
3.0,0.12,1.6,32.0,1.875,0,35000,0.147409126162529,3.2402159833724724,0.11073507259463243,0.08,0.44165844363648465,0.1337930744984461,0.7374852836086748
3.0,0.12,1.6,32.0,1.875,0,40000,0.1663672775030136,3.2526501126520455,0.11149548511030372,0.08,0.4610844175294546,0.13276782335038162,0.7108229740838046
3.0,0.12,1.6,32.0,1.875,0,45000,0.13929444551467896,3.267787445755083,0.11263610388381065,0.08,0.4766574513394163,0.13238809264875234,0.6973855600414223
3.0,0.12,1.6,32.0,1.875,0,50000,0.12804457545280457,3.283871040491002,0.11362464015418335,0.08,0.4894679686790551,0.1310481975789447,0.695691854870713
3.0,0.12,1.6,32.0,1.875,0,5000,0.23232240974903107,3.003504373332409,0.08742842898930721,0.48,0.13674500416993954,0.14623453514639534,1.0505598267960048
3.0,0.12,1.6,32.0,1.875,0,10000,0.2709161043167114,3.0559325142390596,0.09761795669930258,0.48,0.22219427179058834,0.1494526210912141,0.9491983327825172
3.0,0.12,1.6,32.0,1.875,0,15000,0.2475128024816513,3.1379943725059185,0.09662942042892989,0.48,0.30963780468955526,0.15116550278964244,0.8588559540489281
3.0,0.12,1.6,32.0,1.875,0,20000,0.21657751500606537,3.1845064413515525,0.0965153585515792,0.48,0.3812174632434247,0.14470180171415317,0.7942802823659728
3.0,0.12,1.6,32.0,1.875,0,25000,0.2232113480567932,3.2183835658619513,0.09708566793833266,0.48,0.43369453541388736,0.13892570745945956,0.747447686936891
3.0,0.12,1.6,32.0,1.875,0,30000,0.14796222746372223,3.241677799341672,0.09773201857665327,0.48,0.47161088824401437,0.13624954366079856,0.7104619537046354
3.0,0.12,1.6,32.0,1.875,0,35000,0.13378599286079407,3.2561408852221083,0.09818826608605603,0.48,0.4995361001046831,0.1340393519868679,0.6793326705025835
3.0,0.12,1.6,32.0,1.875,0,40000,0.13082656264305115,3.273055015782297,0.09963304986583149,0.48,0.5204547048122309,0.1344612912895234,0.6667986916262307
3.0,0.12,1.6,32.0,1.875,0,45000,0.10880188643932343,3.2831229682770804,0.10077366863933844,0.48,0.5363834877546354,0.13324324832635806,0.6562363282476661
3.0,0.12,1.6,32.0,1.875,0,50000,0.09233192354440689,3.298412013663653,0.10191428741284539,0.48,0.5491595256368677,0.13209823900395723,0.6481719463136175
3.0,0.03,0.06,1.2,50.0,0,1,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,5000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,10000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,15000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,20000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,25000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,30000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,35000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,40000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,45000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,50000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,1,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,5000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,10000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,15000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,20000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,25000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,30000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,35000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,40000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,45000,nan,nan,nan,3.0,nan,nan,nan
3.0,0.06,5.0,100.0,0.6,0,50000,nan,nan,nan,3.0,nan,nan,nan
3.0,1.0,0.55,11.0,5.454545454545454,0,5000,0.22964927554130554,3.084743565346749,0.13054381862786965,3.0,0.10454127612000465,0.16203387338901595,0.7852073931603412
3.0,1.0,0.55,11.0,5.454545454545454,0,10000,0.1454314887523651,3.1728766309433993,0.11149548511030372,3.0,0.13716996574579696,0.16722034786697046,0.6589675430568052
3.0,1.0,0.55,11.0,5.454545454545454,0,15000,0.10769087076187134,3.2055491644777727,0.10404344245672502,3.0,0.14892664664428223,0.1667554987418955,0.6299213597608002
3.0,1.0,0.55,11.0,5.454545454545454,0,20000,0.09111472219228745,3.2174468820531974,0.101686163658144,3.0,0.15349968463835933,0.1678976277668898,0.612763182121666
3.0,1.0,0.55,11.0,5.454545454545454,0,25000,0.07389595359563828,3.2203679861064645,0.10081168926512202,3.0,0.15535540156547878,0.16636433515919763,0.6081832564503016
3.0,1.0,0.55,11.0,5.454545454545454,0,30000,0.06502082198858261,3.2219401112095545,0.10012731800101785,3.0,0.1561187192825892,0.16561190406019166,0.6102414452673788
3.0,1.0,0.55,11.0,5.454545454545454,0,35000,0.05633310228586197,3.221861563603077,0.09959502924004794,3.0,0.15642210977534776,0.16605356994249137,0.6054143027445473
3.0,1.0,0.55,11.0,5.454545454545454,0,40000,0.06108148768544197,3.2220866897835885,0.09894867860172735,3.0,0.1565242180918549,0.16586422669105014,0.60075805686386
3.0,1.0,0.55,11.0,5.454545454545454,0,45000,0.06292296946048737,3.222035520873502,0.0985684723438917,3.0,0.1565337044741831,0.16562073450456807,0.5979367729500599
3.0,1.0,0.55,11.0,5.454545454545454,0,50000,0.06488420814275742,3.2216323784650047,0.09845441046654099,3.0,0.15649925270744572,0.1658046219867263,0.5983106195404901
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.30964621901512146,3.0121962580354285,0.10773144315773081,3.0,0.12419661018853302,0.16241788447275676,0.8620289050955897
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.22649647295475006,3.13156406169718,0.08328418077889865,3.0,0.17814512487567485,0.16319003881674735,0.7226803994843274
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.1435500979423523,3.183693757313701,0.07336079744938824,3.0,0.20680739241658433,0.16386050745060862,0.6039379698700315
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.09220708906650543,3.2145473206881863,0.06868426047800977,3.0,0.22300408413832384,0.16259746844457043,0.53244321913627
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.0879107192158699,3.226251862851885,0.06571865166689173,3.0,0.23172264015832386,0.163733265596886,0.5177067964643468
3.0,0.5,0.55,11.0,5.454545454545454,0,30000,0.07430462539196014,3.229977882549766,0.06431188851289983,3.0,0.2363228662164533,0.16379672326013311,0.5076346689343759
3.0,0.5,0.55,11.0,5.454545454545454,0,35000,0.054919082671403885,3.2313456277202794,0.06389366162928062,3.0,0.23878452443921394,0.16296766869266402,0.5123619652279334
3.0,0.5,0.55,11.0,5.454545454545454,0,40000,0.056312672793865204,3.2314641391426253,0.06400772350663131,3.0,0.24009226106364742,0.1628905890796973,0.5068450146351144
3.0,0.5,0.55,11.0,5.454545454545454,0,45000,0.054709337651729584,3.230677551997265,0.06366553787457922,3.0,0.24077246538724462,0.16268919525304126,0.5046620412076451
3.0,0.5,0.55,11.0,5.454545454545454,0,50000,0.05801958590745926,3.229368875106596,0.06362751724879565,3.0,0.24109426425754904,0.16301681551936792,0.5033160692853044
3.0,0.12,0.55,11.0,5.454545454545454,0,5000,0.2493627965450287,2.9542248615230577,0.08868310964016485,0.03,0.12514585990295898,0.14715831672956414,0.999523770537489
3.0,0.12,0.55,11.0,5.454545454545454,0,10000,0.2711907923221588,3.0279864458425463,0.09906274047907804,0.03,0.19372893597178165,0.1500319986734904,0.9547003380059292
3.0,0.12,0.55,11.0,5.454545454545454,0,15000,0.3093840479850769,3.1280796562952244,0.10583041186855256,0.03,0.26320090187379974,0.14451505360244424,0.8509692127404206
3.0,0.12,0.55,11.0,5.454545454545454,0,20000,0.327800989151001,3.179394874771267,0.1083777937960514,0.03,0.3238869047996918,0.14268196566241942,0.8048153156254624
3.0,0.12,0.55,11.0,5.454545454545454,0,25000,0.14561143517494202,3.209335517010796,0.11043090758836391,0.03,0.3709225543017546,0.1382450152658935,0.7813330663711033
3.0,0.12,0.55,11.0,5.454545454545454,0,30000,0.17459174990653992,3.229258930399892,0.11210381512284075,0.03,0.4055845889047028,0.13430523888731896,0.7691251807349785
3.0,0.12,0.55,11.0,5.454545454545454,0,35000,0.16175006330013275,3.244353522721057,0.11332047514791482,0.03,0.4313849756429777,0.1335524446279274,0.7342611275080213
3.0,0.12,0.55,11.0,5.454545454545454,0,40000,0.17476174235343933,3.2591602281886756,0.1143090114182875,0.03,0.45129021727445146,0.13216224352939662,0.7175744220374506
3.0,0.12,0.55,11.0,5.454545454545454,0,45000,0.16621437668800354,3.2696453610029756,0.11503140330817524,0.03,0.46719572968313994,0.1312677784657694,0.7074640350408313
3.0,0.12,0.55,11.0,5.454545454545454,0,50000,0.15204276144504547,3.282012786991368,0.11560171269492872,0.03,0.48024520466584203,0.13176519480155166,0.6975360956880873
3.0,0.12,5.0,100.0,0.6,0,1,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,5000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,10000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,15000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,20000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,25000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,30000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,35000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,40000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,45000,nan,nan,nan,1.2,nan,nan,nan
3.0,0.12,5.0,100.0,0.6,0,50000,nan,nan,nan,1.2,nan,nan,nan
3.0,1.0,0.55,11.0,5.454545454545454,0,5000,0.1375245898962021,3.0900460358416066,0.12677977667529675,0.08,0.10312052859710442,0.1562988032714517,0.7750860033496915
3.0,1.0,0.55,11.0,5.454545454545454,0,10000,0.13516686856746674,3.1744086154181548,0.11126736135560233,0.08,0.13248770185173495,0.1669243418563668,0.6560026554729207
3.0,1.0,0.55,11.0,5.454545454545454,0,15000,0.09266994893550873,3.214097270101064,0.10457573121769492,0.08,0.14268636673920684,0.16482501870648333,0.6231998765722684
3.0,1.0,0.55,11.0,5.454545454545454,0,20000,0.08755185455083847,3.228359294557546,0.10229449367068104,0.08,0.14679022989579268,0.1636758938237866,0.6105520183111268
3.0,1.0,0.55,11.0,5.454545454545454,0,25000,0.07589790225028992,3.2362991314414717,0.10054554488463706,0.08,0.14860233650191168,0.16363848679065213,0.6043251207286352
3.0,1.0,0.55,11.0,5.454545454545454,0,30000,0.08445296436548233,3.2401050283885193,0.10001325612366715,0.08,0.14945946212292957,0.16401197192088068,0.6036879984569027
3.0,1.0,0.55,11.0,5.454545454545454,0,35000,0.08756068348884583,3.2418917915397163,0.09948096736269725,0.08,0.1498836035072109,0.16390317848685712,0.6012598945081119
3.0,1.0,0.55,11.0,5.454545454545454,0,40000,0.08506783843040466,3.242923325074362,0.09921482298221229,0.08,0.15009851418238937,0.16372414709913066,0.6003689813982227
3.0,1.0,0.55,11.0,5.454545454545454,0,45000,0.08634576201438904,3.2425007424716954,0.0988726373501602,0.08,0.15020774862063552,0.16376572306850942,0.5977626640737734
3.0,1.0,0.55,11.0,5.454545454545454,0,50000,0.08361917734146118,3.2425108428612526,0.09872055484702594,0.08,0.15026051993284403,0.16378711040341423,0.5978079978719019
3.0,0.5,0.55,11.0,5.454545454545454,0,5000,0.23801414668560028,3.026620869142321,0.10894810318280486,0.08,0.12038176954835952,0.16080401675095357,0.8449246988099117
3.0,0.5,0.55,11.0,5.454545454545454,0,10000,0.22488361597061157,3.1364919460382614,0.08518521206807689,0.08,0.16275535160121254,0.1611634600120916,0.7298579922590352
3.0,0.5,0.55,11.0,5.454545454545454,0,15000,0.15553556382656097,3.187962560964372,0.0758701587511035,0.08,0.18230143899326295,0.16122676369895772,0.626840475701703
3.0,0.5,0.55,11.0,5.454545454545454,0,20000,0.14818502962589264,3.2255841166711834,0.07001498238043453,0.08,0.19336258985135046,0.16135490588772364,0.5623127593021223
3.0,0.5,0.55,11.0,5.454545454545454,0,25000,0.10773855447769165,3.243200464370964,0.06708739419510004,0.08,0.20028263411185177,0.16187066270904568,0.5344546372817036
3.0,0.5,0.55,11.0,5.454545454545454,0,30000,0.0952339842915535,3.2529115499914,0.06503428040278755,0.08,0.20473093509276113,0.16089153937307207,0.5233758602189409
3.0,0.5,0.55,11.0,5.454545454545454,0,35000,0.0803580954670906,3.258114759403369,0.0635894966230121,0.08,0.20769964070530506,0.16135652720202145,0.5163361629736807
3.0,0.5,0.55,11.0,5.454545454545454,0,40000,0.08039164543151855,3.2615550679135827,0.06347543474566139,0.08,0.20974039565679367,0.16148296053916886,0.5176187677458403
3.0,0.5,0.55,11.0,5.454545454545454,0,45000,0.07823421061038971,3.263667983628958,0.06309522848782574,0.08,0.21117327923946247,0.16051732787608325,0.5147047940708516
3.0,0.5,0.55,11.0,5.454545454545454,0,50000,0.06897531449794769,3.264748380743523,0.06294314598469149,0.08,0.21219631836737077,0.16108868084489059,0.5085758025861159
3.0,0.03,0.06,1.2,50.0,0,1,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,5000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,10000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,15000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,20000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,25000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,30000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,35000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,40000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,45000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.03,0.06,1.2,50.0,0,50000,nan,nan,nan,0.08,nan,nan,nan
3.0,0.12,1.6,32.0,1.875,0,5000,0.2580205202102661,2.9637762712642455,0.08275189201792875,0.03,0.13430693803488578,0.15117981151821272,0.9894022766838465
3.0,0.12,1.6,32.0,1.875,0,10000,0.3180375099182129,3.041341495519456,0.09989919424631646,0.03,0.20373113731008421,0.14852559714431215,0.9225940736468324
3.0,0.12,1.6,32.0,1.875,0,15000,0.24056385457515717,3.135516080698819,0.10628665937795535,0.03,0.2721960137418403,0.14593988140275785,0.8402261299855083
3.0,0.12,1.6,32.0,1.875,0,20000,0.21726927161216736,3.1838799694583435,0.10871997942810348,0.03,0.33064888245466,0.14197520040662184,0.7997098676185024
3.0,0.12,1.6,32.0,1.875,0,25000,0.14058540761470795,3.213761804219577,0.11073507259463243,0.03,0.3755194250702845,0.137153333846382,0.7746057323751211
3.0,0.12,1.6,32.0,1.875,0,30000,0.18342936038970947,3.2332769718809984,0.11217985637440789,0.03,0.40859913560370426,0.133532190434,0.7655655084994473
3.0,0.12,1.6,32.0,1.875,0,35000,0.17135359346866608,3.2464244419144936,0.11335849577369839,0.03,0.43337473895701234,0.13225254439452183,0.735872144652322
3.0,0.12,1.6,32.0,1.875,0,40000,0.1690739095211029,3.259183408805822,0.11423297016672036,0.03,0.45268492610413147,0.13181804496678687,0.7186181617747304
